comparison_num,dependency,head_number,Plausibility,sentence_pair,Sentence,Critical_Analysis,SUBTLWF,LgSUBTLWF,PMI_crit,Cosine_crit,Attention_Strength,Lure_Analysis,Lure_SUBTLWF,Lure_LgSUBTLWF,PMI_lure,Cosine_lure,Lure_attention_strength,baseline_attn,Baseline attn is from the lure word 'girl' to 'the' (first instance)
2,dobj,4_0,Plausible,48,The father won his son a prize.,prize,22.39,3.058,2.944482803,0.3990231,0.247,son,410.76,4.321,-5.284999847,0.20581862,0.7988,,
2,dobj,4_0,Plausible,49,The butcher cut the man some beef.,beef,19.71,3.003,0.656505808,0.3211323,0.1713,man,"1,845.75",4.974,-2.257849455,0.23100561,0.6726,,
2,dobj,4_0,Plausible,50,The girl owed her sister a dollar.,dollar,27.65,3.15,1.024166256,0.37131444,0.2375,sister,180.53,3.964,-3.044277966,0.21482152,0.5368,,
2,dobj,4_0,Implausible,1,The teacher gave the toy a girl.,girl,557.12,4.454,-2.528136611,0.176041,0.3463,toy,16.84,2.934,-1.547005624,0.17559512,0.442,,
2,dobj,4_0,Implausible,2,The grandmother gifted the bicycle a boy.,boy,529.82,4.432,-0.492547002,0.23425655,0.6423,bicycle,6.61,2.529,-5.556447029,0.09359523,0.8275,,
2,dobj,4_0,Implausible,3,The guide showed the sculpture a visitor.,visitor,8.75,2.65,-2.722858429,0.13387981,0.2562,sculpture,3.12,2.204,-2.251351357,0.1938589,0.4788,,
2,dobj,4_0,Implausible,4,The engineer bought the snack a student.,student,43.04,3.342,-3.7579602,0.16701074,0.2238,snack,9.14,2.669,-1.012006819,0.23029125,0.3726,,
2,dobj,4_0,Implausible,5,The judge awarded the prize the performer.,performer,2.41,2.093,-1.371787816,0.2560217,0.1712,prize,22.39,3.058,5.327179193,0.5854908,0.5457,,
2,dobj,4_0,Implausible,6,The doctor prescribed the medicine the patient.,patient,63.65,3.511,2.167250156,0.41152808,0.2531,medicine,34.2,3.242,0.47692816,0.34137273,0.9134,,
2,dobj,4_0,Implausible,7,The chef cooked the steak the family.,family,354.25,4.257,-4.628546953,0.17004853,0.4624,steak,16.24,2.919,7.13629508,0.6242747,0.7865,,
2,dobj,4_0,Implausible,8,Her friend told the secret the boss.,boss,124.29,3.802,-0.942449853,0.3373203,0.0884,secret,109.51,3.747,0.778091609,0.3393089,0.6981,,
2,dobj,4_0,Implausible,9,The poet sent the book the refugee.,refugee,1.92,1.996,-0.702451468,0.25804558,0.3295,book,176.98,3.955,-0.931953281,0.18891108,0.8623,,
2,dobj,4_0,Implausible,10,The clerk refused the pizza the man.,man,"1,845.75",4.974,-1.945094109,0.20571114,0.0589,pizza,33.51,3.233,-4.590270758,0.118378244,0.3355,,
2,dobj,4_0,Implausible,11,The teacher assigned the homework the student.,student,43.04,3.342,-0.925543129,0.2735025,0.2687,homework,20.14,3.012,-2.382140577,0.19228318,0.7126,,
2,dobj,4_0,Implausible,12,The owner lent the book the patron.,patron,3.1,2.201,-2.138218999,0.26944673,0.6756,book,176.98,3.955,-0.416392386,0.22165555,0.7207,,
2,dobj,4_0,Implausible,13,The musician played the song an audience.,audience,25.37,3.112,-2.98735863,0.20153686,0.74,song,93.69,3.679,-1.055000365,0.20169123,0.8138,,
2,dobj,4_0,Implausible,14,The lady served the coffee the customer.,customer,15.2,2.89,-2.159714103,0.19479218,0.5594,coffee,144.53,3.868,-1.219949126,0.21032113,0.9075,,
2,dobj,4_0,Implausible,15,The trainer taught the exercise an athlete.,athlete,4.61,2.373,-3.311947465,0.23296404,0.3534,exercise,17.73,2.957,-1.821266949,0.20426789,0.7152,,
2,dobj,4_0,Implausible,16,The artist drew the sketch a subject.,subject,36.96,3.276,-2.518607259,0.268782,0.2401,sketch,4.94,2.403,-0.294828832,0.32839507,0.3514,,
2,dobj,4_0,Implausible,17,The worker built the table a widow.,widow,12.1,2.791,-3.326023102,0.16946682,0.5034,table,105.63,3.731,-4.376855612,0.099275276,0.8574,,
2,dobj,4_0,Implausible,18,The chef baked the cake a grandmother.,grandmother,27.78,3.152,-4.374368548,0.23587516,0.2624,cake,45.06,3.361,7.437645912,0.7011122,0.8538,,
2,dobj,4_0,Implausible,19,The officer read the report the judge.,judge,79.67,3.609,-3.939606428,0.2041465,0.0458,report,108,3.741,-2.050227702,0.18855971,0.753,,
2,dobj,4_0,Implausible,20,The woman left the keys her sister.,sister,180.53,3.964,-2.796482265,0.20095237,0.0671,keys,51,3.415,-1.497517377,0.17170458,0.7581,,
2,dobj,4_0,Implausible,21,The athlete asked her question a coach.,coach,47.63,3.386,-1.558341682,0.1936804,0.0558,question,198.35,4.005,1.219405651,0.47761157,0.5882,,
2,dobj,4_0,Implausible,22,The teacher ordered the textbook a student.,student,43.04,3.342,-5.162651539,0.17130847,0.5309,textbook,2.2,2.053,-5.359880209,0.1169191,0.6741,,
2,dobj,4_0,Implausible,23,The artist crafted the necklace a bride.,bride,24.22,3.092,-2.529204369,0.24204569,0.1502,necklace,9.75,2.697,0.996924013,0.35130832,0.5435,,
2,dobj,4_0,Implausible,24,The tailor shipped the suit a customer.,customer,15.2,2.89,0.885582715,0.2897156,0.4148,suit,68.61,3.544,-4.212168574,0.119225495,0.74,,
2,dobj,4_0,Implausible,25,The artist made the sculpture a patron.,patron,3.1,2.201,-2.711590827,0.13875194,0.085,sculpture,3.12,2.204,-1.602049112,0.19511887,0.4939,,
2,dobj,4_0,Implausible,26,The kids poured the juice some customers.,customers,19.06,2.988,-1.447311699,0.21453771,0.1626,juice,26.88,3.137,2.320960879,0.3821618,0.6508,,
2,dobj,4_0,Implausible,27,The nurse administered the vaccine a patient.,patient,63.65,3.511,0.772582483,0.31437263,0.452,vaccine,1.92,1.996,0.695181862,0.25751436,0.8124,,
2,dobj,4_0,Implausible,28,The clerk counted the change the customer.,customer,15.2,2.89,-2.930192947,0.16867222,0.0753,change,240.35,4.088,-3.417589188,0.28851232,0.5625,,
2,dobj,4_0,Implausible,29,The teacher distributed the assignments the students.,students,30.67,3.195,-1.531471848,0.16530342,0.1838,assignments,3.53,2.258,-3.777927637,0.19718131,0.7239,,
2,dobj,4_0,Implausible,30,The host offered the drinks the guest.,guest,39.94,3.309,-1.715102404,0.29163226,0.0737,drinks,247.39,4.101,-2.148403704,0.20823543,0.5757,,
2,dobj,4_0,Implausible,31,The neighbor lent his vacuum a friend.,friend,419.29,4.33,-1.761587501,0.22061375,0.4062,vacuum,5.76,2.47,-5.969734192,0.06923539,0.7151,,
2,dobj,4_0,Implausible,32,The agent sold the estate a couple.,couple,223.41,4.057,-0.717859522,0.21933693,0.4841,estate,21.1,3.032,2.728018403,0.41377455,0.8759,,
2,dobj,4_0,Implausible,33,The clerk passed the receipt a customer.,customer,15.2,2.89,-3.988669157,0.12240852,0.1042,receipt,7.43,2.58,-1.927469611,0.2505622,0.8915,,
2,dobj,4_0,Implausible,34,The committee granted the award a student.,student,43.04,3.342,-3.358715296,0.18143669,0.2283,award,12.88,2.818,-1.536207318,0.24589711,0.6728,,
2,dobj,4_0,Implausible,35,The parent promised the toy a child.,child,157.65,3.905,-1.927890658,0.27533844,0.3949,toy,16.84,2.934,-3.910541773,0.14450218,0.4469,,
2,dobj,4_0,Implausible,36,The salesman guaranteed the discount a customer.,customer,15.2,2.89,0.192976475,0.3143221,0.2883,discount,4.76,2.387,0.696204782,0.32644448,0.7814,,
2,dobj,4_0,Implausible,37,The author wrote the script a director.,director,35.96,3.264,-0.423550084,0.2938603,0.0399,script,19.61,3,2.478390515,0.37793136,0.7224,,
2,dobj,4_0,Implausible,38,The tenant paid the rent the landlord.,landlord,5.33,2.436,0.153964758,0.27277127,0.1523,rent,34.55,3.246,4.144936681,0.49835482,0.7977,,
2,dobj,4_0,Implausible,39,The company donated the computers the school.,school,333.12,4.23,-1.21446602,0.15373154,0.1328,computers,10.8,2.742,-1.643707395,0.17772879,0.7418,,
2,dobj,4_0,Implausible,40,The manager denied the request the customer.,customer,15.2,2.89,-4.064874649,0.21958527,0.0536,request,25.57,3.116,0.098058224,0.39707536,0.7641,,
2,dobj,4_0,Implausible,41,The server handed the coffee the customer.,customer,15.2,2.89,-2.908742309,0.17306414,0.4626,coffee,144.53,3.868,-5.221402168,0.09830121,0.8021,,
2,dobj,4_0,Implausible,42,The doctor suggested the diet a client.,client,53.24,3.434,-3.564224362,0.17060752,0.0293,diet,15.37,2.895,-0.992711961,0.20828924,0.0845,,
2,dobj,4_0,Implausible,43,The ranger tossed the snacks a group.,group,73.76,3.575,-6.333028316,0.06468861,0.4985,snacks,3.39,2.24,0.365188435,0.32435638,0.8544,,
2,dobj,4_0,Implausible,44,The winner delivered the speech the audience.,audience,25.37,3.112,-0.88917695,0.31153157,0.4384,speech,38.04,3.288,3.538706303,0.4886988,0.4023,,
2,dobj,4_0,Implausible,45,The bank transferred some money a man.,man,"1,845.75",4.974,-4.057447076,0.13797435,0.1067,money,640.76,4.514,-2.710824251,0.23216155,0.8797,,
2,dobj,4_0,Implausible,46,The farmer fed the grain some cows.,cows,9.41,2.682,1.199670613,0.28357756,0.7166,grain,4.76,2.387,0.554962307,0.28485283,0.8672,,
2,dobj,4_0,Implausible,47,The player threw the ball an audience.,audience,25.37,3.112,-3.03658402,0.22474296,0.6506,ball,104.96,3.729,5.453100443,0.39869812,0.9196,,
2,dobj,4_0,Implausible,48,The father won his prize a son.,son,410.76,4.321,-5.284999847,0.20581862,0.1683,prize,22.39,3.058,2.944482803,0.3990231,0.5602,,
2,dobj,4_0,Implausible,49,The butcher cut the beef some man.,man,"1,845.75",4.974,-2.257849455,0.23100561,0.0301,beef,19.71,3.003,0.656505808,0.3211323,0.6373,,
2,dobj,4_0,Implausible,50,The girl owed her dollar a sister.,sister,180.53,3.964,-3.044277966,0.21482152,0.0655,dollar,27.65,3.15,1.024166256,0.37131444,0.303,,
3,dobj,3_8,Plausible,1,The teacher gave the girl a toy.,toy,16.84,2.934,-1.547005624,0.17559512,0.1822,girl,557.12,4.454,-2.528136611,0.176041,0.5687,,
3,dobj,3_8,Plausible,2,The grandmother gifted the boy a bicycle.,bicycle,6.61,2.529,-5.556447029,0.09359523,0.3564,boy,529.82,4.432,-0.492547002,0.23425655,0.2457,,
3,dobj,3_8,Plausible,3,The guide showed the visitor a sculpture.,sculpture,3.12,2.204,-2.251351357,0.1938589,0.1363,visitor,8.75,2.65,-2.722858429,0.13387981,0.427,,
3,dobj,3_8,Plausible,4,The engineer bought the student a snack.,snack,9.14,2.669,-1.012006819,0.23029125,0.2414,student,43.04,3.342,-3.7579602,0.16701074,0.5102,,
3,dobj,3_8,Plausible,5,The judge awarded the performer the prize.,prize,22.39,3.058,5.327179193,0.5854908,0.0914,performer,2.41,2.093,-1.371787816,0.2560217,0.6886,,
3,dobj,3_8,Plausible,6,The doctor prescribed the patient the medicine.,medicine,34.2,3.242,0.47692816,0.34137273,0.0468,patient,63.65,3.511,2.167250156,0.41152808,0.5767,,
3,dobj,3_8,Plausible,7,The chef cooked the family the steak.,steak,16.24,2.919,7.13629508,0.6242747,0.1007,family,354.25,4.257,-4.628546953,0.17004853,0.5728,,
3,dobj,3_8,Plausible,8,Her friend told the boss the secret.,secret,109.51,3.747,0.778091609,0.3393089,0.1432,boss,124.29,3.802,-0.942449853,0.3373203,0.551,,
3,dobj,3_8,Plausible,9,The poet sent the refugee a book.,book,176.98,3.955,-0.931953281,0.18891108,0.2889,refugee,1.92,1.996,-0.702451468,0.25804558,0.5561,,
3,dobj,3_8,Plausible,10,The clerk refused the man the pizza.,pizza,33.51,3.233,-4.590270758,0.118378244,0.4126,man,"1,845.75",4.974,-1.945094109,0.20571114,0.5475,,
3,dobj,3_8,Plausible,11,The teacher assigned the student some homework.,homework,20.14,3.012,-2.382140577,0.19228318,0.0585,student,43.04,3.342,-0.925543129,0.2735025,0.4799,,
3,dobj,3_8,Plausible,12,The owner lent the patron the book.,book,176.98,3.955,-0.416392386,0.22165555,0.3467,patron,3.1,2.201,-2.138218999,0.26944673,0.8324,,
3,dobj,3_8,Plausible,13,The musician played the audience a song.,song,93.69,3.679,-1.055000365,0.20169123,0.2798,audience,25.37,3.112,-2.98735863,0.20153686,0.5264,,
3,dobj,3_8,Plausible,14,The lady served the customer the coffee.,coffee,144.53,3.868,-1.219949126,0.21032113,0.2498,customer,15.2,2.89,-2.159714103,0.19479218,0.3073,,
3,dobj,3_8,Plausible,15,The trainer taught the athlete an exercise.,exercise,17.73,2.957,-1.821266949,0.20426789,0.1786,athlete,4.61,2.373,-3.311947465,0.23296404,0.4877,,
3,dobj,3_8,Plausible,16,The artist drew the subject a sketch.,sketch,4.94,2.403,-0.294828832,0.32839507,0.091,subject,36.96,3.276,-2.518607259,0.268782,0.8122,,
3,dobj,3_8,Plausible,17,The worker built the widow a table.,table,105.63,3.731,-4.376855612,0.099275276,0.3656,widow,12.1,2.791,-3.326023102,0.16946682,0.6776,,
3,dobj,3_8,Plausible,18,The chef baked the grandmother a cake.,cake,45.06,3.361,7.437645912,0.7011122,0.0596,grandmother,27.78,3.152,-4.374368548,0.23587516,0.7454,,
3,dobj,3_8,Plausible,19,The officer read the judge the report.,report,108,3.741,-2.050227702,0.18855971,0.1362,judge,79.67,3.609,-3.939606428,0.2041465,0.5331,,
3,dobj,3_8,Plausible,20,The woman left her sister the keys.,keys,51,3.415,-1.497517377,0.17170458,0.5038,sister,180.53,3.964,-2.796482265,0.20095237,0.5532,,
3,dobj,3_8,Plausible,21,The athlete asked her coach a question.,question,198.35,4.005,1.219405651,0.47761157,0.1622,coach,47.63,3.386,-1.558341682,0.1936804,0.6239,,
3,dobj,3_8,Plausible,22,The teacher ordered the student a textbook.,textbook,2.2,2.053,-5.359880209,0.1169191,0.2213,student,43.04,3.342,-5.162651539,0.17130847,0.7488,,
3,dobj,3_8,Plausible,23,The artist crafted the bride a necklace.,necklace,9.75,2.697,0.996924013,0.35130832,0.2242,bride,24.22,3.092,-2.529204369,0.24204569,0.8549,,
3,dobj,3_8,Plausible,24,The tailor shipped the customer a suit.,suit,68.61,3.544,-4.212168574,0.119225495,0.133,customer,15.2,2.89,0.885582715,0.2897156,0.3644,,
3,dobj,3_8,Plausible,25,The artist made the patron a sculpture.,sculpture,3.12,2.204,-1.602049112,0.19511887,0.1428,patron,3.1,2.201,-2.711590827,0.13875194,0.3981,,
3,dobj,3_8,Plausible,26,The kids poured the customers some juice.,juice,26.88,3.137,2.320960879,0.3821618,0.2143,customers,19.06,2.988,-1.447311699,0.21453771,0.4202,,
3,dobj,3_8,Plausible,27,The nurse administered the patient a vaccine.,vaccine,1.92,1.996,0.695181862,0.25751436,0.1592,patient,63.65,3.511,0.772582483,0.31437263,0.5137,,
3,dobj,3_8,Plausible,28,The clerk counted the customer some change.,change,240.35,4.088,-3.417589188,0.28851232,0.342,customer,15.2,2.89,-2.930192947,0.16867222,0.3556,,
3,dobj,3_8,Plausible,29,The teacher distributed the students the assignments.,assignments,3.53,2.258,-3.777927637,0.19718131,0.3896,students,30.67,3.195,-1.531471848,0.16530342,0.6293,,
3,dobj,3_8,Plausible,30,The host offered the guests a drink.,drink,247.39,4.101,-1.863897324,0.18127279,0.3365,guests,39.94,3.309,-0.634240657,0.27680382,0.7539,,
3,dobj,3_8,Plausible,31,The neighbor lent his friend a vacuum.,vacuum,5.76,2.47,-5.969734192,0.06923539,0.2053,friend,419.29,4.33,-1.761587501,0.22061375,0.7829,,
3,dobj,3_8,Plausible,32,The agent sold the couple an estate.,estate,21.1,3.032,2.728018403,0.41377455,0.0683,couple,223.41,4.057,-0.717859522,0.21933693,0.4402,,
3,dobj,3_8,Plausible,33,The clerk passed the customer a receipt.,receipt,7.43,2.58,-1.927469611,0.2505622,0.3337,customer,15.2,2.89,-3.988669157,0.12240852,0.4609,,
3,dobj,3_8,Plausible,34,The committee granted the student an award.,award,12.88,2.818,-1.536207318,0.24589711,0.0936,student,43.04,3.342,-3.358715296,0.18143669,0.3563,,
3,dobj,3_8,Plausible,35,The parent promised the child a toy.,toy,16.84,2.934,-3.910541773,0.14450218,0.1873,child,157.65,3.905,-1.927890658,0.27533844,0.3806,,
3,dobj,3_8,Plausible,36,The salesman guaranteed the customer a discount.,discount,4.76,2.387,0.696204782,0.32644448,0.2207,customer,15.2,2.89,0.192976475,0.3143221,0.2814,,
3,dobj,3_8,Plausible,37,The author wrote the director a script.,script,19.61,3,2.478390515,0.37793136,0.0596,director,35.96,3.264,-0.423550084,0.2938603,0.4179,,
3,dobj,3_8,Plausible,38,The tenant paid the landlord the rent.,rent,34.55,3.246,4.144936681,0.49835482,0.1689,landlord,5.33,2.436,0.153964758,0.27277127,0.6563,,
3,dobj,3_8,Plausible,39,The company donated the school the computers.,computers,10.8,2.742,-1.643707395,0.17772879,0.38,school,333.12,4.23,-1.21446602,0.15373154,0.3233,,
3,dobj,3_8,Plausible,40,The manager denied the customer the request.,request,25.57,3.116,0.098058224,0.39707536,0.2841,customer,15.2,2.89,-4.064874649,0.21958527,0.5676,,
3,dobj,3_8,Plausible,41,The server handed the customer the coffee.,coffee,144.53,3.868,-5.221402168,0.09830121,0.4796,customer,15.2,2.89,-2.908742309,0.17306414,0.4234,,
3,dobj,3_8,Plausible,42,The doctor suggested the client a diet.,diet,15.37,2.895,-0.992711961,0.20828924,0.139,client,53.24,3.434,-3.564224362,0.17060752,0.6645,,
3,dobj,3_8,Plausible,43,The ranger tossed the group some snacks.,snacks,3.39,2.24,0.365188435,0.32435638,0.4027,group,73.76,3.575,-6.333028316,0.06468861,0.3775,,
3,dobj,3_8,Plausible,44,The winner delivered the audience the speech.,speech,38.04,3.288,3.538706303,0.4886988,0.0875,audience,25.37,3.112,-0.88917695,0.31153157,0.6097,,
3,dobj,3_8,Plausible,45,The bank transferred the man some money.,money,640.76,4.514,-2.710824251,0.23216155,0.1728,man,"1,845.75",4.974,-4.057447076,0.13797435,0.4939,,
3,dobj,3_8,Plausible,46,The farmer fed the cows some grain.,grain,4.76,2.387,0.554962307,0.28485283,0.1671,cows,9.41,2.682,1.199670613,0.28357756,0.212,,
3,dobj,3_8,Plausible,47,The player threw the audience a ball.,ball,104.96,3.729,5.453100443,0.39869812,0.1346,audience,25.37,3.112,-3.03658402,0.22474296,0.8018,,
3,dobj,3_8,Plausible,48,The father won his son a prize.,prize,22.39,3.058,2.944482803,0.3990231,0.0544,son,410.76,4.321,-5.284999847,0.20581862,0.6991,,
3,dobj,3_8,Plausible,49,The butcher cut the man some beef.,beef,19.71,3.003,0.656505808,0.3211323,0.0216,man,"1,845.75",4.974,-2.257849455,0.23100561,0.2487,,
3,dobj,3_8,Plausible,50,The girl owed her sister a dollar.,dollar,27.65,3.15,1.024166256,0.37131444,0.1619,sister,180.53,3.964,-3.044277966,0.21482152,0.579,,
3,dobj,3_8,Implausible,1,The teacher gave the toy a girl.,girl,557.12,4.454,-2.528136611,0.176041,0.2799,toy,16.84,2.934,-1.547005624,0.17559512,0.4051,,
3,dobj,3_8,Implausible,2,The grandmother gifted the bicycle a boy.,boy,529.82,4.432,-0.492547002,0.23425655,0.0451,bicycle,6.61,2.529,-5.556447029,0.09359523,0.6891,,
3,dobj,3_8,Implausible,3,The guide showed the sculpture a visitor.,visitor,8.75,2.65,-2.722858429,0.13387981,0.1447,sculpture,3.12,2.204,-2.251351357,0.1938589,0.3429,,
3,dobj,3_8,Implausible,4,The engineer bought the snack a student.,student,43.04,3.342,-3.7579602,0.16701074,0.3203,snack,9.14,2.669,-1.012006819,0.23029125,0.4486,,
3,dobj,3_8,Implausible,5,The judge awarded the prize the performer.,performer,2.41,2.093,-1.371787816,0.2560217,0.2771,prize,22.39,3.058,5.327179193,0.5854908,0.1787,,
3,dobj,3_8,Implausible,6,The doctor prescribed the medicine the patient.,patient,63.65,3.511,2.167250156,0.41152808,0.347,medicine,34.2,3.242,0.47692816,0.34137273,0.1531,,
3,dobj,3_8,Implausible,7,The chef cooked the steak the family.,family,354.25,4.257,-4.628546953,0.17004853,0.1568,steak,16.24,2.919,7.13629508,0.6242747,0.2808,,
3,dobj,3_8,Implausible,8,Her friend told the secret the boss.,boss,124.29,3.802,-0.942449853,0.3373203,0.2253,secret,109.51,3.747,0.778091609,0.3393089,0.3209,,
3,dobj,3_8,Implausible,9,The poet sent the book the refugee.,refugee,1.92,1.996,-0.702451468,0.25804558,0.185,book,176.98,3.955,-0.931953281,0.18891108,0.4638,,
3,dobj,3_8,Implausible,10,The clerk refused the pizza the man.,man,"1,845.75",4.974,-1.945094109,0.20571114,0.1409,pizza,33.51,3.233,-4.590270758,0.118378244,0.7232,,
3,dobj,3_8,Implausible,11,The teacher assigned the homework the student.,student,43.04,3.342,-0.925543129,0.2735025,0.1802,homework,20.14,3.012,-2.382140577,0.19228318,0.2236,,
3,dobj,3_8,Implausible,12,The owner lent the book the patron.,patron,3.1,2.201,-2.138218999,0.26944673,0.5171,book,176.98,3.955,-0.416392386,0.22165555,0.6098,,
3,dobj,3_8,Implausible,13,The musician played the song an audience.,audience,25.37,3.112,-2.98735863,0.20153686,0.2011,song,93.69,3.679,-1.055000365,0.20169123,0.5453,,
3,dobj,3_8,Implausible,14,The lady served the coffee the customer.,customer,15.2,2.89,-2.159714103,0.19479218,0.1412,coffee,144.53,3.868,-1.219949126,0.21032113,0.5315,,
3,dobj,3_8,Implausible,15,The trainer taught the exercise an athlete.,athlete,4.61,2.373,-3.311947465,0.23296404,0.241,exercise,17.73,2.957,-1.821266949,0.20426789,0.3241,,
